Id,Predicted
33219,465.6|318.2
33220,223.4|406.4
33221,263.8|346.7
33222,267.3|440.0
33223,416.8|569.8
33224,573.7|285.2
33225,229.9|249.0
33226,290.0|405.8
33227,542.7|312.0
33228,437.8|394.2
33229,422.2|475.2
33230,247.6|362.2
33231,486.7|343.1
33232,206.5|527.9
33233,572.3|205.9
33234,344.6|216.7
33235,409.3|333.2
33236,539.7|502.3
33237,346.7|236.1
33238,288.6|282.0
33239,220.6|496.3
33240,281.6|335.1
33241,518.6|461.9
33242,389.2|211.7
33243,353.5|562.7
33244,347.9|312.0
33245,526.0|554.7
33246,587.1|328.3
33247,251.0|312.6
33248,531.5|504.5
33249,245.7|402.7
33250,537.1|277.2
33251,445.0|380.6
33252,558.2|558.3
33253,429.1|571.2
33254,240.2|211.5
33255,308.7|410.6
33256,536.4|540.8
33257,566.9|565.7
33258,452.0|316.2
33259,260.3|296.3
33260,342.3|312.6
33261,479.4|365.9
33262,348.2|417.9
33263,444.9|386.3
33264,467.9|213.3
33265,366.7|434.0
33266,217.0|421.3
33267,203.3|469.0
33268,205.4|459.4
33269,381.6|248.6
33270,574.9|434.6
33271,467.8|295.5
33272,262.8|573.2
33273,334.9|215.5
33274,375.1|567.8
33275,536.0|540.1
33276,482.6|313.5
33277,581.9|393.4
33278,493.3|294.4
33279,553.5|239.3
33280,218.2|504.2
33281,257.5|487.4
33282,417.9|394.6
33283,444.1|592.6
33284,244.4|480.8
33285,596.9|558.9
33286,443.9|231.1
33287,273.5|417.2
33288,439.2|531.0
33289,530.1|415.4
33290,595.4|273.0
33291,532.8|461.9
33292,596.6|261.3
33293,218.0|302.1
33294,422.0|294.3
33295,352.9|461.9
33296,391.0|480.4
33297,371.4|572.2
33298,387.3|586.6
33299,488.0|335.5
33300,570.9|407.9
33301,223.3|302.2
33302,346.0|456.3
33303,476.1|348.4
33304,482.0|487.7
33305,265.4|456.8
33306,579.0|374.2
33307,391.3|576.5
33308,264.5|423.5
33309,256.3|555.9
33310,385.9|209.6
33311,585.2|589.8
33312,577.0|281.4
33313,498.7|461.1
33314,223.3|487.3
33315,269.5|521.7
33316,205.4|287.1
33317,316.8|374.9
33318,445.5|357.5
33319,241.7|336.4
33320,360.8|467.1
33321,277.3|366.5
33322,540.2|545.6
33323,291.4|336.6
33324,472.2|520.5
33325,385.9|217.0
33326,375.3|224.7
33327,273.2|345.3
33328,254.0|404.6
33329,546.6|277.4
33330,524.3|456.9
33331,347.6|448.8
33332,477.3|479.2
33333,364.8|353.7
33334,593.4|239.2
33335,568.6|474.8
33336,385.6|450.5
33337,556.1|567.4
33338,346.8|378.2
33339,256.2|472.7
33340,348.6|316.6
33341,251.3|574.5
33342,415.8|592.5
33343,384.4|274.1
33344,304.5|319.0
33345,344.0|245.8
33346,319.0|381.3
33347,433.2|341.1
33348,458.0|541.3
33349,472.0|503.0
33350,476.8|317.6
33351,354.5|311.8
33352,242.5|238.8
33353,231.5|418.9
33354,454.2|310.2
33355,417.6|364.1
33356,595.2|358.9
33357,390.7|255.6
33358,462.2|251.6
33359,405.6|330.1
33360,297.9|562.7
33361,461.1|398.2
33362,543.0|543.8
33363,294.4|333.6
33364,225.5|456.6
33365,218.1|524.6
33366,389.1|344.2
33367,282.8|270.5
33368,386.1|591.9
33369,271.2|493.0
33370,208.4|501.4
33371,478.4|332.2
33372,563.7|480.7
33373,512.5|479.9
33374,207.4|592.5
33375,353.9|585.0
33376,400.9|583.8
33377,276.9|585.2
33378,541.1|523.6
33379,405.6|464.2
33380,356.1|479.1
33381,270.4|548.6
33382,378.0|306.2
33383,515.8|529.0
33384,341.5|420.3
33385,241.3|220.0
33386,566.9|471.3
33387,398.0|276.3
33388,205.0|344.3
33389,469.5|408.3
33390,299.5|394.5
33391,265.7|413.3
33392,472.4|323.5
33393,530.0|340.8
33394,293.3|529.4
33395,262.3|405.0
33396,563.8|581.3
33397,434.1|533.1
33398,427.2|549.7
33399,536.3|542.5
33400,290.0|419.8
33401,576.1|529.7
33402,435.4|400.7
33403,420.9|396.1
33404,230.4|449.4
33405,480.9|506.0
33406,363.6|447.1
33407,216.3|386.9
33408,570.0|424.2
33409,591.1|349.6
33410,215.3|293.2
33411,248.9|487.8
33412,256.2|222.3
33413,534.6|426.7
33414,345.0|339.7
33415,229.7|505.8
33416,229.7|575.3
33417,597.2|572.4
33418,385.3|583.6
33419,375.3|395.5
33420,257.5|285.2
33421,258.4|562.6
33422,241.2|477.4
33423,249.0|504.7
33424,255.3|442.6
33425,592.5|349.7
33426,258.3|216.8
33427,526.8|302.2
33428,528.0|339.0
33429,375.5|595.8
33430,299.0|400.7
33431,401.3|331.9
33432,472.4|307.5
33433,278.7|585.8
33434,212.3|586.7
33435,458.4|433.7
33436,256.9|409.6
33437,234.9|255.3
33438,586.4|460.0
33439,213.4|204.6
33440,389.9|221.7
33441,413.8|212.4
33442,562.2|247.8
33443,428.4|596.4
33444,248.3|270.3
33445,475.6|326.2
33446,574.5|354.3
33447,406.6|338.4
33448,551.2|329.6
33449,241.6|393.2
33450,572.6|314.5
33451,587.9|568.6
33452,573.7|414.9
33453,592.3|254.5
33454,381.0|266.3
33455,581.5|335.9
33456,384.1|267.1
33457,489.0|518.2
33458,413.6|560.4
33459,268.9|403.7
33460,257.6|259.8
33461,459.2|541.4
33462,585.7|402.2
33463,361.9|560.6
33464,529.4|529.9
33465,226.9|422.6
33466,389.3|554.0
33467,350.3|342.9
33468,495.3|286.3
33469,228.1|461.4
33470,554.6|578.8
33471,259.9|368.2
33472,383.1|367.3
33473,476.7|238.8
33474,216.0|473.4
33475,288.8|498.6
33476,475.6|512.8
33477,436.8|515.6
33478,271.8|577.6
33479,410.3|380.2
33480,555.2|289.3
33481,548.3|519.4
33482,530.4|297.1
33483,359.1|413.6
33484,209.2|355.8
33485,452.3|298.3
33486,582.9|539.8
33487,239.3|389.5
33488,559.7|545.9
33489,211.1|491.7
33490,523.8|343.4
33491,279.2|493.3
33492,415.0|382.7
33493,438.0|552.7
33494,387.5|373.0
33495,377.2|495.1
33496,533.9|330.9
33497,360.5|438.1
33498,360.7|269.8
33499,252.2|480.4
33500,206.9|526.3
33501,464.0|296.0
33502,225.7|319.4
33503,460.3|440.9
33504,213.6|479.3
33505,575.7|328.8
33506,583.8|516.8
33507,425.6|547.4
33508,222.7|397.2
33509,251.4|507.2
33510,217.2|525.9
33511,350.7|586.5
33512,242.6|369.7
33513,571.2|392.3
33514,347.2|429.3
33515,493.9|229.5
33516,363.5|223.4
33517,578.4|524.5
33518,477.6|325.5
33519,593.1|308.1
33520,373.2|570.4
33521,386.3|404.6
33522,371.8|435.4
33523,220.3|476.8
33524,256.5|564.9
33525,268.5|391.9
33526,374.0|516.6
33527,454.8|268.6
33528,205.4|329.3
33529,482.2|328.1
33530,208.8|253.4
33531,408.7|368.7
33532,550.0|352.8
33533,422.5|249.1
33534,231.0|387.6
33535,223.5|449.5
33536,389.5|287.5
33537,283.6|475.9
33538,549.5|470.4
33539,214.6|306.8
33540,410.0|546.4
33541,486.0|292.3
33542,398.0|215.7
33543,267.0|523.7
33544,476.0|241.8
33545,439.6|362.6
33546,388.1|383.1
33547,554.1|588.6
33548,329.3|518.9
33549,424.1|440.9
33550,272.4|583.7
33551,338.0|338.1
33552,411.8|564.6
33553,264.6|348.6
33554,287.8|519.5
33555,222.4|293.8
33556,454.0|588.2
33557,547.4|526.0
33558,444.3|544.0
33559,274.7|239.5
33560,294.7|398.8
33561,576.6|487.9
33562,227.8|458.3
33563,350.7|442.1
33564,562.7|211.6
33565,530.5|531.7
33566,531.4|318.5
33567,414.0|404.4
33568,365.6|263.2
33569,209.9|247.4
33570,211.5|484.7
33571,462.0|300.5
33572,592.6|564.1
33573,215.1|462.7
33574,362.9|412.6
33575,256.5|518.4
33576,594.8|400.9
33577,380.5|279.6
33578,237.3|212.9
33579,237.0|361.7
33580,365.2|281.4
33581,283.9|437.2
33582,292.0|565.5
33583,457.4|537.5
33584,243.8|594.5
33585,448.0|548.1
33586,508.3|489.5
33587,332.9|536.8
33588,400.7|348.6
33589,387.3|594.8
33590,525.6|420.1
33591,234.0|414.8
33592,393.5|255.0
33593,230.2|220.4
33594,254.7|556.3
33595,579.9|562.1
33596,222.8|351.3
33597,452.5|389.4
33598,581.1|431.6
33599,230.0|252.0
33600,220.3|207.7
33601,284.4|583.4
33602,521.0|484.4
33603,521.9|534.6
33604,581.7|554.8
33605,225.4|534.5
33606,550.2|335.7
33607,233.8|532.4
33608,284.1|372.2
33609,375.3|476.4
33610,430.9|460.8
33611,231.7|389.3
33612,415.1|560.6
33613,359.2|395.6
33614,213.6|430.6
33615,219.0|375.4
33616,464.3|533.2
33617,208.4|587.5
33618,416.0|264.9
33619,572.0|303.3
33620,464.0|286.3
33621,568.6|271.5
33622,430.4|376.7
33623,438.2|344.9
33624,398.0|459.5
33625,474.8|281.6
33626,559.8|533.1
33627,439.1|440.5
33628,254.2|366.5
33629,291.3|505.1
33630,363.9|389.7
33631,590.4|309.2
33632,531.2|506.6
33633,336.1|215.8
33634,566.9|409.1
33635,386.9|589.9
33636,213.9|485.6
33637,460.3|257.2
33638,387.1|579.3
33639,243.8|311.6
33640,552.0|558.6
33641,544.0|328.4
33642,544.4|397.7
33643,270.0|396.0
33644,501.5|489.7
33645,346.6|218.6
33646,408.3|506.8
33647,244.0|452.7
33648,519.4|462.2
33649,516.7|537.4
33650,405.6|374.7
33651,236.8|566.2
33652,505.1|480.1
33653,574.3|456.1
33654,475.3|313.5
33655,379.1|594.3
33656,471.7|500.6
33657,275.3|359.6
33658,374.8|222.5
33659,349.5|526.9
33660,396.2|561.2
33661,253.4|575.1
33662,541.6|264.4
33663,392.8|588.1
33664,546.9|535.6
33665,560.4|464.3
33666,558.2|583.5
33667,392.8|589.5
33668,268.4|392.0
33669,365.5|432.4
33670,290.3|415.1
33671,356.3|560.6
33672,531.9|334.3
33673,224.0|316.3
33674,267.3|567.4
33675,444.4|409.7
33676,472.5|481.4
33677,380.6|488.4
33678,473.9|537.4
33679,261.8|492.9
33680,269.7|292.4
33681,446.9|412.8
33682,469.4|217.1
33683,362.0|535.8
33684,270.1|207.4
33685,529.6|336.6
33686,224.9|380.9
33687,280.5|326.3
33688,381.0|278.4
33689,206.8|448.5
33690,424.6|568.2
33691,527.5|576.1
33692,551.2|236.0
33693,594.6|471.0
33694,277.3|364.6
33695,446.7|300.2
33696,295.7|333.5
33697,470.1|235.6
33698,527.0|416.2
33699,592.3|324.4
33700,473.8|244.2
33701,523.0|555.0
33702,482.3|345.2
33703,228.1|292.2
33704,382.4|498.2
33705,269.1|574.6
33706,332.5|423.0
33707,546.1|307.7
33708,246.2|401.5
33709,233.0|582.9
33710,440.8|261.8
33711,446.4|299.8
33712,391.0|351.2
33713,426.1|298.0
33714,237.4|556.6
33715,421.5|500.0
33716,594.1|469.9
33717,207.6|280.1
33718,249.7|508.2
33719,379.1|426.8
33720,358.3|228.8
33721,471.6|209.9
33722,427.6|469.3
33723,299.9|342.9
33724,386.8|218.0
33725,588.1|567.2
33726,340.2|381.0
33727,239.6|537.9
33728,449.7|512.4
33729,551.5|301.8
33730,206.9|517.3
33731,295.4|341.6
33732,568.6|205.8
33733,472.7|525.9
33734,457.4|392.5
33735,463.9|575.2
33736,480.0|508.7
33737,361.3|222.3
33738,586.8|427.4
33739,579.6|318.9
33740,508.7|499.5
33741,435.0|368.9
33742,361.9|589.6
33743,399.8|447.5
33744,527.1|508.6
33745,369.4|583.0
33746,228.9|568.6
33747,524.6|446.0
33748,580.0|292.9
33749,442.1|226.5
33750,354.2|588.9
33751,453.6|433.3
33752,461.5|504.5
33753,546.7|288.9
33754,545.8|530.9
33755,346.7|563.7
33756,283.7|595.3
33757,421.6|490.7
33758,247.4|434.3
33759,225.9|319.8
33760,449.8|537.7
33761,568.7|439.0
33762,236.3|546.4
33763,438.2|254.7
33764,583.1|379.6
33765,528.2|417.7
33766,354.2|550.2
33767,579.6|434.9
33768,534.0|343.5
33769,569.4|228.7
33770,415.1|398.1
33771,533.1|349.4
33772,389.2|590.0
33773,281.5|572.0
33774,524.5|435.6
33775,366.0|212.0
33776,585.2|213.8
33777,548.4|251.5
33778,596.1|506.8
33779,458.5|346.0
33780,289.1|398.5
33781,359.1|338.4
33782,402.9|582.9
33783,368.7|334.9
33784,595.7|567.8
33785,460.2|258.5
33786,588.8|362.6
33787,375.2|331.2
33788,438.1|260.0
33789,389.4|373.0
33790,352.6|321.5
33791,566.4|240.6
33792,350.2|320.4
33793,284.0|524.7
33794,530.6|457.0
33795,578.8|560.9
33796,273.5|563.4
33797,372.0|592.5
33798,276.3|585.5
33799,465.7|528.0
33800,542.2|246.5
33801,356.2|462.7
33802,594.5|310.3
33803,252.2|413.5
33804,396.2|461.6
33805,531.8|319.1
33806,250.0|454.3
33807,286.0|568.3
33808,264.2|221.2
33809,537.9|281.1
33810,438.2|453.1
33811,595.3|569.5
33812,306.9|346.4
33813,594.7|557.5
33814,462.2|387.7
33815,407.4|570.7
33816,430.9|594.5
33817,388.3|321.7
33818,525.9|428.9
33819,266.8|243.8
33820,524.6|441.5
33821,576.3|224.1
33822,370.6|488.1
33823,204.5|487.6
33824,238.2|581.2
33825,572.4|313.0
33826,565.2|547.6
33827,537.3|455.8
33828,269.6|351.3
33829,392.3|483.1
33830,362.7|281.8
33831,478.3|366.8
33832,235.6|293.3
33833,217.3|525.9
33834,477.0|475.9
33835,523.1|422.1
33836,409.0|364.6
33837,246.6|394.3
33838,539.7|318.5
33839,300.7|392.5
33840,366.9|508.2
33841,284.8|442.0
33842,470.0|338.1
33843,476.3|485.6
33844,206.9|254.8
33845,561.1|462.5
33846,216.2|445.5
33847,353.0|277.6
33848,337.0|425.6
33849,543.9|235.3
33850,283.8|355.3
33851,283.5|592.3
33852,370.3|585.0
33853,222.4|402.5
33854,556.4|588.9
33855,586.0|365.2
33856,541.9|548.3
33857,379.0|486.8
33858,389.1|387.0
33859,476.9|272.0
33860,417.2|369.3
33861,420.3|320.8
33862,483.1|277.4
33863,235.7|465.8
33864,472.3|217.2
33865,235.2|375.8
33866,250.2|435.0
33867,344.3|367.5
33868,587.8|213.7
33869,371.3|594.3
33870,390.6|589.6
33871,445.7|392.2
33872,448.3|484.1
33873,221.3|390.5
33874,297.5|420.4
33875,447.4|545.1
33876,304.4|357.2
33877,393.9|463.0
33878,579.1|566.3
33879,538.0|513.3
33880,461.8|430.7
33881,404.3|506.9
33882,230.9|227.5
33883,441.4|587.3
33884,365.6|276.7
33885,554.9|587.7
33886,476.9|511.4
33887,254.0|368.3
33888,406.2|591.0
33889,356.3|546.3
33890,305.0|393.7
33891,456.3|538.8
33892,586.7|429.7
33893,240.5|218.9
33894,240.8|289.9
33895,237.7|392.2
33896,538.9|317.8
33897,405.6|211.8
33898,365.0|351.6
33899,242.6|217.7
33900,356.2|581.5
33901,254.4|218.9
33902,325.1|336.1
33903,582.6|511.5
33904,325.4|574.4
33905,474.3|285.2
33906,391.2|236.6
33907,540.1|509.7
33908,298.6|432.1
33909,259.9|208.1
33910,343.2|556.4
33911,350.9|288.0
33912,590.6|403.5
33913,253.3|563.4
33914,226.1|487.9
33915,583.6|465.3
33916,474.3|214.6
33917,370.8|576.6
33918,262.2|304.8
33919,292.4|577.5
33920,402.9|213.4
33921,214.2|351.9
33922,534.1|298.5
33923,381.1|574.9
33924,543.9|438.8
33925,471.1|265.9
33926,580.5|513.4
33927,511.0|463.1
33928,470.2|311.1
33929,385.2|330.9
33930,419.7|368.2
33931,416.2|372.9
33932,594.8|365.3
33933,496.8|475.1
33934,597.4|590.6
33935,529.8|526.2
33936,422.8|569.8
33937,208.8|336.4
33938,404.2|214.3
33939,333.9|216.2
33940,585.4|496.2
33941,357.3|385.0
33942,590.5|268.2
33943,389.1|595.0
33944,252.2|473.2
33945,490.4|478.4
33946,253.1|554.7
33947,273.4|299.2
33948,530.1|496.3
33949,398.4|516.7
33950,285.7|273.6
33951,256.9|286.6
33952,272.5|559.9
33953,210.3|474.3
33954,274.2|284.9
33955,338.3|344.6
33956,593.7|429.5
33957,484.1|485.5
33958,269.3|220.9
33959,263.0|298.4
33960,449.4|351.2
33961,425.5|449.6
33962,344.6|227.3
33963,455.2|378.4
33964,590.1|565.0
33965,441.2|301.7
33966,581.0|358.5
33967,510.9|457.8
33968,533.1|502.2
33969,323.4|338.0
33970,593.6|389.4
33971,547.5|285.8
33972,377.2|480.6
33973,554.0|289.8
33974,274.8|370.0
33975,583.9|416.7
33976,455.0|479.0
33977,478.1|341.3
33978,390.2|511.1
33979,446.3|364.5
33980,530.9|487.1
33981,374.2|390.2
33982,589.4|373.9
33983,288.2|440.7
33984,278.6|285.3
33985,360.0|338.7
33986,268.8|285.3
33987,324.2|333.6
33988,401.3|307.4
33989,446.5|305.8
33990,380.1|229.6
33991,454.7|581.4
33992,420.9|324.5
33993,449.1|243.7
33994,523.7|537.2
33995,222.8|589.2
33996,350.1|262.8
33997,449.5|542.9
33998,349.6|313.3
33999,456.4|448.9
34000,352.2|444.3
34001,531.3|436.8
34002,483.8|492.0
34003,258.5|563.4
34004,529.6|537.7
34005,205.5|536.5
34006,295.2|328.0
34007,306.8|351.7
34008,583.1|450.4
34009,557.7|494.2
34010,368.3|403.1
34011,540.9|546.3
34012,214.2|479.6
34013,349.7|398.3
34014,510.3|514.9
34015,445.0|482.1
34016,394.8|510.6
34017,298.5|328.7
34018,234.4|377.8
34019,374.4|489.4
34020,403.8|589.6
34021,355.2|215.7
34022,337.2|564.5
34023,341.1|343.7
34024,228.3|421.4
34025,471.1|487.9
34026,374.2|479.2
34027,232.7|459.2
34028,262.8|218.7
34029,267.6|225.2
34030,323.8|345.5
34031,533.5|326.1
34032,434.5|426.8
34033,397.2|342.7
34034,218.8|533.2
34035,296.8|333.0
34036,232.1|561.0
34037,559.5|572.3
34038,343.5|547.2
34039,584.9|361.9
34040,583.7|501.2
34041,347.6|253.2
34042,262.5|251.0
34043,245.9|462.3
34044,561.8|400.9
34045,447.8|565.1
34046,520.2|445.5
34047,416.2|266.4
34048,274.2|293.6
34049,486.4|291.0
34050,439.1|394.5
34051,570.2|430.4
34052,263.1|347.0
34053,356.0|255.3
34054,410.1|384.9
34055,217.7|528.7
34056,430.9|345.8
34057,559.2|251.5
34058,355.6|238.5
34059,434.0|580.4
34060,275.9|285.1
34061,243.5|487.9
34062,376.3|459.5
34063,417.4|570.3
34064,470.4|283.0
34065,369.2|445.6
34066,458.4|368.3
34067,442.2|469.2
34068,481.0|221.3
34069,354.1|400.2
34070,215.8|310.4
34071,393.1|299.3
34072,359.5|542.9
34073,350.1|498.7
34074,595.4|383.2
34075,414.3|372.0
34076,285.9|340.0
34077,299.8|336.5
34078,423.5|315.5
34079,436.7|247.9
34080,289.1|596.4
34081,390.9|460.4
34082,225.5|593.7
34083,529.4|527.0
34084,324.7|331.6
34085,408.4|506.4
34086,345.9|331.0
34087,398.7|349.7
34088,419.7|585.9
34089,345.3|435.7
34090,484.1|235.0
34091,374.4|594.7
34092,339.7|521.1
34093,526.1|487.4
34094,537.3|448.2
34095,534.8|577.5
34096,387.9|266.2
34097,368.7|219.8
34098,395.9|318.9
34099,267.6|206.7
34100,262.0|492.5
34101,565.9|566.8
34102,540.5|243.0
34103,576.1|407.4
34104,206.1|261.4
34105,530.4|572.6
34106,594.3|344.0
34107,426.4|224.4
34108,518.9|463.6
34109,431.7|578.7
34110,409.8|543.3
34111,533.1|423.8
34112,280.7|471.3
34113,520.2|443.9
34114,206.6|240.5
34115,461.1|535.5
34116,406.7|207.1
34117,396.4|583.6
34118,415.8|280.2
34119,253.9|563.8
34120,305.6|408.4
34121,290.7|464.5
34122,590.6|421.6
34123,207.4|576.4
34124,393.2|226.8
34125,241.5|242.0
34126,554.5|365.4
34127,225.9|417.1
34128,528.0|577.4
34129,535.3|463.1
34130,345.6|489.8
34131,296.3|518.8
34132,340.0|207.2
34133,463.1|569.5
34134,213.4|518.9
34135,352.1|329.4
34136,475.4|476.0
34137,538.5|292.5
34138,443.1|475.4
34139,534.7|545.0
34140,218.8|389.2
34141,594.8|524.1
34142,276.7|380.2
34143,475.1|234.0
34144,224.9|412.7
34145,382.6|210.1
34146,253.1|468.2
34147,372.3|215.9
34148,287.1|583.7
34149,538.8|464.8
34150,411.0|260.8
34151,456.2|266.1
34152,274.1|543.3
34153,208.1|278.3
34154,577.0|376.5
34155,593.1|298.0
34156,210.2|485.6
34157,568.9|575.5
34158,342.4|330.4
34159,242.4|259.8
34160,412.7|397.5
34161,269.4|458.1
34162,425.4|293.9
34163,363.5|334.7
34164,553.2|476.3
34165,443.1|428.1
34166,233.4|227.7
34167,285.8|381.9
34168,203.7|542.2
34169,492.2|291.7
34170,355.0|330.5
34171,465.6|284.5
34172,420.5|411.1
34173,578.3|493.9
34174,278.8|487.7
34175,405.3|370.8
34176,583.7|356.6
34177,409.6|389.8
34178,522.5|500.3
34179,550.0|330.6
34180,533.8|319.6
34181,336.5|557.3
34182,449.9|378.4
34183,552.0|314.7
34184,594.4|557.3
34185,415.6|307.6
34186,239.4|388.8
34187,593.1|347.7
34188,288.1|323.8
34189,571.1|417.2
34190,426.1|243.1
34191,595.1|409.3
34192,204.5|230.6
34193,403.6|251.3
34194,413.4|554.6
34195,515.8|427.5
34196,300.3|342.5
34197,436.9|444.0
34198,208.2|288.8
34199,254.6|569.7
34200,219.2|587.0
34201,274.5|236.1
34202,396.3|253.5
34203,581.6|330.5
34204,511.6|513.8
34205,353.1|417.1
34206,236.9|262.0
34207,292.4|342.7
34208,520.2|448.9
34209,542.0|545.8
34210,217.5|205.3
34211,562.2|587.6
34212,459.9|423.7
34213,596.3|469.4
34214,356.9|211.1
34215,341.4|326.0
34216,257.7|549.4
34217,430.8|361.6
34218,214.9|204.6
34219,230.6|392.0
34220,392.8|482.8
34221,371.0|585.2
34222,572.9|301.9
34223,447.7|241.7
34224,370.4|482.2
34225,228.5|266.9
34226,265.9|532.6
34227,441.2|397.9
34228,438.1|305.5
34229,593.9|584.2
34230,369.2|363.4
34231,248.1|368.6
34232,373.3|492.9
34233,493.2|492.4
34234,207.3|494.6
34235,208.0|258.1
34236,434.5|375.8
34237,550.2|265.9
34238,461.8|418.2
34239,525.3|370.5
34240,580.4|394.5
34241,440.8|399.2
34242,549.0|238.4
34243,377.2|217.1
34244,344.6|242.8
34245,421.3|585.5
34246,397.8|583.4
34247,253.8|555.8
34248,580.7|554.9
34249,386.3|279.1
34250,389.0|288.2
34251,459.7|428.5
34252,412.7|362.0
34253,214.1|294.8
34254,467.9|262.5
34255,588.7|562.6
34256,410.7|585.0
34257,594.0|569.5
34258,231.0|450.6
34259,446.3|318.7
34260,211.8|581.2
34261,580.2|439.1
34262,432.4|332.8
34263,338.1|411.7
34264,210.2|470.8
34265,377.8|309.5
34266,577.9|403.6
34267,266.5|297.8
34268,280.0|331.0
34269,415.7|249.6
34270,314.9|399.7
34271,432.3|454.9
34272,207.7|240.3
34273,402.0|307.4
34274,406.9|207.4
34275,465.1|391.9
34276,594.1|414.1
34277,587.3|482.4
34278,574.9|564.1
34279,349.5|348.1
34280,475.7|315.3
34281,274.5|545.8
34282,386.6|480.0
34283,565.0|520.9
34284,384.4|471.0
34285,587.2|460.0
34286,228.3|362.1
34287,206.8|335.4
34288,589.3|332.7
34289,214.5|400.0
34290,359.1|232.2
34291,261.2|217.3
34292,575.2|324.0
34293,567.5|399.4
34294,242.6|593.9
34295,422.5|271.4
34296,461.7|510.0
34297,555.7|269.0
34298,420.1|489.8
34299,213.2|492.9
34300,225.2|563.9
34301,482.2|544.7
34302,248.3|390.5
34303,393.1|463.4
34304,249.6|318.6
34305,263.3|346.0
34306,573.8|422.7
34307,496.9|461.7
34308,413.9|335.4
34309,577.0|405.6
34310,233.3|429.7
34311,264.8|214.8
34312,388.6|264.9
34313,223.8|324.4
34314,531.7|521.9
34315,306.5|328.3
34316,472.8|460.9
34317,363.2|381.8
34318,455.1|355.9
34319,306.1|401.6
34320,268.4|535.3
34321,230.1|407.2
34322,256.8|506.2
34323,402.7|330.9
34324,416.4|267.0
34325,219.9|377.1
34326,225.7|412.4
34327,353.3|234.8
34328,557.7|260.9
34329,232.9|384.6
34330,222.8|549.8
34331,404.3|331.2
34332,405.7|368.3
34333,560.5|376.3
34334,251.1|429.3
34335,490.3|470.3
34336,233.4|285.9
34337,222.7|253.8
34338,286.3|379.8
34339,478.9|470.2
34340,468.4|277.3
34341,203.6|316.1
34342,460.9|386.7
34343,249.9|432.3
34344,584.5|419.2
34345,259.1|298.2
34346,386.2|576.0
34347,426.2|390.3
34348,235.8|221.3
34349,576.3|403.8
34350,484.4|341.9
34351,527.3|568.4
34352,244.3|375.6
34353,416.2|366.8
34354,451.7|390.1
34355,251.2|210.9
34356,391.7|506.0
34357,451.4|391.0
34358,407.1|539.7
34359,448.1|492.6
34360,422.1|300.2
34361,583.0|495.2
34362,214.8|461.5
34363,388.0|587.9
34364,383.8|279.9
34365,408.8|509.5
34366,422.2|398.1
34367,340.4|237.8
34368,345.9|512.1
34369,468.9|362.7
34370,455.9|588.5
34371,366.1|348.4
34372,217.1|372.0
34373,268.7|575.8
34374,232.4|511.7
34375,406.4|569.0
34376,354.2|560.7
34377,288.7|570.8
34378,434.0|441.8
34379,586.2|217.6
34380,335.2|227.3
34381,392.5|569.0
34382,379.4|442.6
34383,428.8|587.8
34384,369.6|213.5
34385,587.8|303.8
34386,352.4|436.9
34387,406.5|594.5
34388,510.5|489.2
34389,205.9|464.3
34390,593.2|373.9
34391,397.3|556.6
34392,432.0|213.3
34393,472.1|472.1
34394,461.2|512.1
34395,349.2|399.7
34396,286.6|535.2
34397,430.3|568.4
34398,532.7|511.7
34399,257.7|254.2
34400,218.6|372.4
34401,291.9|310.9
34402,437.9|586.2
34403,208.0|590.2
34404,539.4|551.1
34405,296.8|396.4
34406,588.6|406.1
34407,469.9|377.2
34408,209.1|526.2
34409,436.8|433.6
34410,286.7|279.7
34411,385.1|270.1
34412,231.7|562.8
34413,557.0|530.1
34414,386.1|427.4
34415,538.2|524.2
34416,577.9|473.3
34417,561.8|507.1
34418,575.8|268.9
34419,382.9|594.4
34420,259.5|459.9
34421,383.3|558.8
34422,413.7|401.2
34423,244.1|432.0
34424,387.7|240.7
34425,585.8|358.0
34426,255.5|277.0
34427,445.1|536.7
34428,237.8|593.3
34429,238.5|242.9
34430,409.1|572.1
34431,593.2|307.9
34432,331.8|421.6
34433,529.8|345.7
34434,552.9|488.4
34435,290.1|529.1
34436,267.9|463.2
34437,299.9|445.5
34438,499.1|513.6
34439,222.6|572.0
34440,447.1|593.4
34441,516.6|443.1
34442,288.7|564.2
34443,350.5|568.3
34444,559.7|496.3
34445,409.4|378.2
34446,260.3|368.2
